CANMORE ID,SITE NUMBER,SITE NAME,SITE TYPE,COUNCIL,COUNTY,PARISH,NGR,URL,Latitude,Longitude
334589,NB43SW 294,"Cromwell Street, Stornoway",Building (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42347 32783,http://canmore.org.uk/site/334589,58.20823907,6.387894194
334590,NB43SW 295,"South Beach, Stornoway",Building (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42418 32753,http://canmore.org.uk/site/334590,58.20801189,6.386656388
335762,NB43SE 52,"Aignis Farm, Aignis, Isle Of Lewis",Farmstead (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 48631 32462,http://canmore.org.uk/site/335762,58.20899153,6.280919256
335763,NB43NE 31,"Tong Shore, Isle Of Lewis",Findspot,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 45321 35924,http://canmore.org.uk/site/335763,58.23809681,6.340873982
335764,NB43NE 32,"Tong Shore, Isle Of Lewis",Field Boundary (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 45409 35921,http://canmore.org.uk/site/335764,58.23812082,6.339376312
335765,NB43NE 33,"Tong Shore, Isle Of Lewis",Structure (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 45353 35915,http://canmore.org.uk/site/335765,58.23803471,6.340320705
335766,NB44SE 64,"Cnocan A Phrige, Coll, Isle Of Lewis",House (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 45854 40508,http://canmore.org.uk/site/335766,58.27945775,6.336844914
335767,NB44SE 65,"Cnocan A' Phrige, Coll, Isle Of Lewis",Building (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 45836 40494,http://canmore.org.uk/site/335767,58.27932197,6.33713558
335768,NB44SE 66,"Cnoc A Mhaide, Coll, Isle Of Lewis","Field System (Period Unassigned), Mound (Period Unassigned)(Possible)",WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 45742 40857,http://canmore.org.uk/site/335768,58.28251852,6.339132173
335769,NB44SW 41,"Gil An T-sagairt, Coll, Isle Of Lewis",Shieling (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 44482 41488,http://canmore.org.uk/site/335769,58.28743891,6.361251535
335784,NB43SW 336,"Point Street, Stornoway",Building (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42377 32788,http://canmore.org.uk/site/335784,58.20830138,6.387390739
335785,NB43SW 337,"19th C. Building, Kenneth St, Stornoway",Building (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42416 32772,http://canmore.org.uk/site/335785,58.20818087,6.386711346
334724,NB43SW 296,Stornoway,Public House (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42212 32801,http://canmore.org.uk/site/334724,58.20832136,6.390204569
334727,NB43SW 297,"Stornoway, Courthouse",Court House (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42577 32949,http://canmore.org.uk/site/334727,58.20985996,6.384175524
334728,NB43SW 298,Stornoway,"Ditch (Post Medieval)(Possible), Road (Post Medieval)",WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42335 32810,http://canmore.org.uk/site/334728,58.20847385,6.388127677
334729,NB43SW 299,Stornoway,Village (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 43162 33402,http://canmore.org.uk/site/334729,58.21425788,6.374749627
334730,NB43SW 300,Stornoway,Wall (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42662 33094,http://canmore.org.uk/site/334730,58.21120809,6.382893648
334731,NB43SW 301,Stornoway,Theological College (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42618 32880,http://canmore.org.uk/site/334731,58.20926599,6.383403569
335890,NB53SW 47,"Seisiadar, Point, Stornoway, Lewis",Findspot (Prehistoric),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 54947 33945,http://canmore.org.uk/site/335890,58.22583138,6.175292896
335891,NB53SW 48,"Shulishader, Point, Stornoway, Lewis","Findspot (Prehistoric), Unidentified Pottery (Prehistoric)",WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 53242 34423,http://canmore.org.uk/site/335891,58.22916158,6.204749192
335892,NB53SW 49,"Cnoc, Point, Lewis","Findspot (Neolithic), Blade (Flint)(Neolithic)",WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 50450 31948,http://canmore.org.uk/site/335892,58.20542107,6.249500823
334737,NB44SE 60,"An T-seana Bhaile, Bac",Findspot (Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 49141 40581,http://canmore.org.uk/site/334737,58.28199918,6.281036579
334738,NB43SW 302,St Lennan's Cemetery,Findspot (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42213 32761,http://canmore.org.uk/site/334738,58.20796374,6.390143304
334739,NB44SE 61,"Gob Tais, Back",Settlement (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 49153 40462,http://canmore.org.uk/site/334739,58.28094022,6.280703652
334741,NB53NE 21,Aird Shoe,Findspot,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 55315 35407,http://canmore.org.uk/site/334741,58.23913204,6.170583827
334746,NB43SW 303,Lews Castle Hoard,Findspot,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 41778 33142,http://canmore.org.uk/site/334746,58.21112111,6.397946172
334770,NB44SE 62,Gress Common Grazings,"Field System (Period Unassigned)(Possible), Wall (Prehistoric)",WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 47506 42897,http://canmore.org.uk/site/334770,58.3018053,6.311363611
335435,NB55SW 39,Traigh Geiraha,Mound (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 53872 51216,http://canmore.org.uk/site/335435,58.37993236,6.211924042
335436,NB55SW 40,Traigh Geiraha,Enclosure (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 53583 50184,http://canmore.org.uk/site/335436,58.37052626,6.215747296
338285,NB54NW 51,Traigh Geiraha,"Dyke(S) (Period Unassigned), Settlement (Period Unassigned)(Possible), Structure(S) (Period Unassigned)(Possible)",WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 53439 49740,http://canmore.org.uk/site/338285,58.36646835,6.217726786
338286,NB54NE 5,Tolsta,Curvilinear Enclosure(S) (Pre-improvement),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 55218 47350,http://canmore.org.uk/site/338286,58.34605772,6.184862338
335437,NB54NW 40,Traigh Geiraha,Stone Row (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 53384 49937,http://canmore.org.uk/site/335437,58.36820192,6.218875281
335438,NB54NW 41,Traigh Geiraha,Wall (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 53389 49840,http://canmore.org.uk/site/335438,58.36733591,6.218686169
335439,NB54NW 42,Traigh Geiraha,Cultivation Remains (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 53533 49686,http://canmore.org.uk/site/335439,58.36603755,6.216066671
335440,NB54NW 43,Gob Hais,Rectilinear Enclosure (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 53718 49464,http://canmore.org.uk/site/335440,58.36415311,6.212675819
335441,NB54NW 44,Tolsta,Dyke (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 53468 49108,http://canmore.org.uk/site/335441,58.36082385,6.216556059
335442,NB54NW 45,Tolsta,Mound (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 54511 47980,http://canmore.org.uk/site/335442,58.35130556,6.19757799
335443,NB54NE 4,Tolsta,Dyke (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 55030 47570,http://canmore.org.uk/site/335443,58.34792335,6.188298964
335444,NB54NW 46,Tolsta,Field System (Pre-improvement),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 54650 46799,http://canmore.org.uk/site/335444,58.34080487,6.193953032
335445,NB54NW 47,Tolsta,Dyke (Modern),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 54596 46825,http://canmore.org.uk/site/335445,58.34100755,6.194900532
335446,NB54NW 48,Tolsta,Field System (Pre-improvement),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 54339 46558,http://canmore.org.uk/site/335446,58.33847212,6.198993998
335447,NB54NW 49,Tolsta,Field System (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 53876 45806,http://canmore.org.uk/site/335447,58.33147685,6.206078137
335448,NB54NW 50,Tolsta,Curvilinear Enclosure (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 53719 45474,http://canmore.org.uk/site/335448,58.328415,6.20839755
335449,NB54SW 9,Sheilavig Mor,Cultivation Remains (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 51484 43313,http://canmore.org.uk/site/335449,58.30779969,6.244128773
334211,NB43SE 29,"Mealabost, Isle Of Lewis",Findspot,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 46532 32915,http://canmore.org.uk/site/334211,58.21184696,6.317028774
334212,NB43SW 246,"Gearraidh Scoir, Stornoway, Isle Of Lewis",Settlement (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 43965 34792,http://canmore.org.uk/site/334212,58.22717308,6.362653227
334272,NB43SW 247,Holm,Findspot,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 44159 30580,http://canmore.org.uk/site/334272,58.18956518,6.354730534
334274,NB43NE 21,Teanga Tunga,Gun Emplacement (Modern),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 45071 35632,http://canmore.org.uk/site/334274,58.23533713,6.34479894
334275,NB43NW 34,Tong,Stone Row (Neol/bronze Age),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 44484 35931,http://canmore.org.uk/site/334275,58.2376747,6.355095042
334276,NB43NW 35,Tong,Cellular Building (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 44057 35933,http://canmore.org.uk/site/334276,58.23744468,6.362348101
334277,NB43NW 36,Laxdale,Mound (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 44159 35079,http://canmore.org.uk/site/334277,58.22985599,6.35967578
334278,NB43SW 248,Steinish,Dyke (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 44085 33730,http://canmore.org.uk/site/334278,58.21773208,6.359447377
334279,NB43SW 249,Steinish,Cairn (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 44250 33705,http://canmore.org.uk/site/334279,58.21760396,6.356619609
334280,NB43SW 250,Steinish,Dyke (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 44342 33789,http://canmore.org.uk/site/334280,58.2184096,6.355150559
334281,NB43SW 251,Steinish,Dyke (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 44840 34165,http://canmore.org.uk/site/334281,58.22206549,6.347111015
334282,NB43SE 30,Stornoway Airport,Stone Row (Neol/bronze Age),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 46557 33344,http://canmore.org.uk/site/334282,58.21570345,6.31707177
334283,NB43SE 31,Stornoway Airport,Curvilinear Enclosure (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 46887 33489,http://canmore.org.uk/site/334283,58.21719169,6.311628964
334284,NB43SE 32,Stornoway Airport,Promontory Fort (Prehistoric),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 46858 33431,http://canmore.org.uk/site/334284,58.21665559,6.312058047
334285,NB43SE 33,Melbost,Enclosure (Prehistoric),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 47171 33039,http://canmore.org.uk/site/334285,58.21332444,6.306319894
334286,NB43SE 34,Branahuie,Dyke (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 46715 31982,http://canmore.org.uk/site/334286,58.20359614,6.312908255
334287,NB43SE 35,Branahuie,Field System (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 46678 31945,http://canmore.org.uk/site/334287,58.20324352,6.313495731
334288,NB43SE 36,Holm,Dyke (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 45888 31417,http://canmore.org.uk/site/334288,58.19806032,6.326322139
334289,NB52NW 2,Bayble,Wall (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 50683 29319,http://canmore.org.uk/site/334289,58.18200538,6.242734094
334290,NB52NW 3,Rubha Nan Suighean,Dyke (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 50666 29336,http://canmore.org.uk/site/334290,58.18214804,6.243040538
334292,NB43SE 37,Knock Ramadale,Field System (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 48442 31424,http://canmore.org.uk/site/334292,58.199587,6.283004983
334293,NB43SE 38,Knock Ramadale,Curvilinear Enclosure (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 48436 31694,http://canmore.org.uk/site/334293,58.20200181,6.283398384
334294,NB43SE 39,The Old Manse,Curvilinear Enclosure (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 48408 31865,http://canmore.org.uk/site/334294,58.20351738,6.284058163
335450,NB54SW 10,Tolsta,Curvilinear Enclosure (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 51382 43245,http://canmore.org.uk/site/335450,58.30713291,6.245791396
335451,NB54SW 11,Tolsta,Curvilinear Enclosure (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 51264 43255,http://canmore.org.uk/site/335451,58.30715566,6.247810129
335452,NB54SW 12,Tolsta,Curvilinear Enclosure (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 51276 43206,http://canmore.org.uk/site/335452,58.30672358,6.247553217
335453,NB54SW 13,Tolsta,Rectilinear Enclosure (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 51294 43198,http://canmore.org.uk/site/335453,58.30666212,6.247238315
335454,NB54SW 14,Sheilavig Mor,Stone Row (Neol/bronze Age),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 51331 43240,http://canmore.org.uk/site/335454,58.30705925,6.246653873
335455,NB54SW 15,Druim Mor,Dyke (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 51487 41968,http://canmore.org.uk/site/335455,58.29575457,6.242632617
335456,NB54SW 16,Coll,Field System (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 50577 41834,http://canmore.org.uk/site/335456,58.29403881,6.257968255
335457,NB54SW 17,Coll,Field System (Modern),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 50162 41912,http://canmore.org.uk/site/335457,58.29450167,6.26511165
335458,NB44SE 63,Gress,Cairn (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 49253 41663,http://canmore.org.uk/site/335458,58.29175382,6.280303949
335459,NB43NE 22,Mol Mor Vatisker,Stone Row (Neol/bronze Age),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 48991 39308,http://canmore.org.uk/site/335459,58.27051219,6.282208061
335460,NB43NE 23,Tota Bhuirn,Field System (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 47572 39061,http://canmore.org.uk/site/335460,58.26748801,6.306059187
335461,NB43NE 24,Coll Sands,Shell Midden (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 46441 38898,http://canmore.org.uk/site/335461,58.26537779,6.32510348
335462,NB43NE 25,Back,Cellular Building (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 46332 37604,http://canmore.org.uk/site/335462,58.25372612,6.32554084
335463,NB43NE 26,Back,Cultivation Remains (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 46193 38227,http://canmore.org.uk/site/335463,58.25922545,6.328583893
335464,NB43NE 27,Back,Cairn (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 46277 37729,http://canmore.org.uk/site/335464,58.25481389,6.326611936
335465,NB43NE 28,Back,Cultivation Remains (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 46280 37392,http://canmore.org.uk/site/335465,58.25179751,6.326192506
335466,NB43NE 29,Tonga,Enclosure (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 46749 36826,http://canmore.org.uk/site/335466,58.24699853,6.31760731
335467,NB43NE 30,Teanga Tunga,Rectilinear Enclosure (Modern),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 45069 35620,http://canmore.org.uk/site/335467,58.2352285,6.344819733
335468,NB43NW 37,Tong,Stone Row (Neol/bronze Age),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 44184 36032,http://canmore.org.uk/site/335468,58.23840506,6.360300557
335469,NB43NW 38,Tong,Cellular Building (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 43791 36096,http://canmore.org.uk/site/335469,58.23874975,6.367044746
335470,NB43SW 304,"South Beach, Stornoway",Rectilinear Enclosure (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42227 32758,http://canmore.org.uk/site/335470,58.20794506,6.389902456
335471,NB43SW 305,"Point Street, Stornoway",Rectilinear Enclosure (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42220 32780,http://canmore.org.uk/site/335471,58.20813798,6.390045582
335472,NB43SW 306,"Bayhead, Stornoway",Rectilinear Enclosure (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42352 33125,http://canmore.org.uk/site/335472,58.21130465,6.388187956
335473,NB43SW 307,"Bayhead, Stornoway",Rectilinear Enclosure (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42360 33135,http://canmore.org.uk/site/335473,58.21139888,6.388063285
335474,NB43SW 308,"Bayhead, Stornoway",Rectilinear Enclosure (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42383 33208,http://canmore.org.uk/site/335474,58.21206604,6.387753839
335475,NB43SW 309,"Bayhead, Stornoway",Rectilinear Enclosure (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42385 33205,http://canmore.org.uk/site/335475,58.21204035,6.387716582
335476,NB43SW 310,"Bayhead, Stornoway",Rectilinear Enclosure (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42388 33227,http://canmore.org.uk/site/335476,58.21223911,6.387690032
335477,NB43SW 311,"Bayhead, Stornoway",Rectilinear Enclosure (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42387 33224,http://canmore.org.uk/site/335477,58.21221166,6.387703679
335478,NB43SW 312,"Bayhead, Stornoway",Bridge (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42372 33314,http://canmore.org.uk/site/335478,58.21300886,6.388057844
335480,NB43SW 314,Stornoway,Landing Stage (Modern),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42192 33071,http://canmore.org.uk/site/335480,58.21072755,6.390842965
335481,NB43SW 315,Stornoway,Water Tank (Modern),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42057 33016,http://canmore.org.uk/site/335481,58.21015607,6.393072599
335482,NB43SW 316,Stornoway,Blockhouse (Modern),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 41841 32855,http://canmore.org.uk/site/335482,58.2085879,6.396558881
335483,NB43SW 317,Stornoway,Bridge (Modern),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 41929 32159,http://canmore.org.uk/site/335483,58.20240667,6.394294338
335484,NB43SW 318,Stornoway,Building (Modern),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42000 31891,http://canmore.org.uk/site/335484,58.20004823,6.392793026
335485,NB43SW 319,Stornoway,Landing Stage (Modern),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 41864 31852,http://canmore.org.uk/site/335485,58.19961943,6.395056663
336583,NB33SE 37,"Airidh An Aip, Lewis",Shieling (Modern),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 35148 34116,http://canmore.org.uk/site/336583,58.21591008,6.511533985
334295,NB43SE 40,The Old Manse,Dyke (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 48375 31920,http://canmore.org.uk/site/334295,58.20399115,6.284677479
334296,NB43SE 41,Aignish,Field System (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 48837 32642,http://canmore.org.uk/site/334296,58.21072109,6.277617903
334297,NB43SE 42,Aignish,"Farmhouse (Post Medieval), Farmstead (Post Medieval)",WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 48961 32687,http://canmore.org.uk/site/334297,58.21119476,6.275562184
334298,NB43SE 43,Rubh An T-sean Eich,Dyke (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 49554 32772,http://canmore.org.uk/site/334298,58.21229334,6.265590294
334299,NB53SE 8,Sheshader,Harbour (Modern),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 55568 34136,http://canmore.org.uk/site/334299,58.22788721,6.164949395
334300,NB53SE 9,Sheshader,Curvilinear Enclosure (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 55563 34155,http://canmore.org.uk/site/334300,58.22805464,6.165054277
334301,NB53SE 10,Sheshader,Lazy Beds (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 55993 33452,http://canmore.org.uk/site/334301,58.22199559,6.157014754
334302,NB53SE 11,Sheshader,Stone Row (Neol/bronze Age),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 56052 33399,http://canmore.org.uk/site/334302,58.22155348,6.155957456
334303,NB53SW 33,Bayble,Shieling (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 54051 31680,http://canmore.org.uk/site/334303,58.20504347,6.188111789
334304,NB53SW 34,Bayble,Dyke (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 53652 31415,http://canmore.org.uk/site/334304,58.20244706,6.194602066
334305,NB53SW 35,Bayble,Cultivation Remains (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 53605 31318,http://canmore.org.uk/site/334305,58.20155193,6.195296915
334306,NB53SW 36,Bayble,Dyke (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 53576 31333,http://canmore.org.uk/site/334306,58.20167009,6.195804841
334307,NB53SW 37,Bayble,Rectilinear Enclosure (Pre-improvement),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 53427 31255,http://canmore.org.uk/site/334307,58.20088815,6.19825039
334308,NB53SW 38,Bayble,Naust (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 53212 31239,http://canmore.org.uk/site/334308,58.20062459,6.201881321
334309,NB53SW 39,Bayble,House (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 53021 31177,http://canmore.org.uk/site/334309,58.19996234,6.205056231
334310,NB53SW 40,Bayble,Naust (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 53009 31174,http://canmore.org.uk/site/334310,58.19992875,6.205256647
334311,NB53SW 41,Bayble,Building (Pre-improvement),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 52898 31064,http://canmore.org.uk/site/334311,58.19888128,6.207023207
334312,NB53SW 42,Bayble,Pier (Modern),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 52828 30992,http://canmore.org.uk/site/334312,58.19819714,6.208134409
334313,NB53SW 43,Bayble,Dyke (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 52558 30597,http://canmore.org.uk/site/334313,58.19450765,6.212295504
334314,NB53SW 44,Bayble,Cultivation Remains (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 52581 30485,http://canmore.org.uk/site/334314,58.19351735,6.211786404
334315,NB53SW 45,Eagleton,Blackhouse (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 52647 30475,http://canmore.org.uk/site/334315,58.19346478,6.210656216
334316,NB53NW 2,Shulishader,Stone Row (Neol/bronze Age),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 52555 35098,http://canmore.org.uk/site/334316,58.23482239,6.217133212
334317,NB53NW 3,Shulishader,Cairn (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 52549 35192,http://canmore.org.uk/site/334317,58.23566099,6.217335216
334318,NB53NW 4,Shulishader,Mound (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 52682 35349,http://canmore.org.uk/site/334318,58.23714196,6.215243578
334319,NB53NW 5,Shulishader,"Field System (Post Medieval), Township (19th Century)",WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 53202 35518,http://canmore.org.uk/site/334319,58.23894741,6.206591418
337226,NB43SW 340,"Nether Holm, Lewis","Field System (Period Unassigned), Settlement (Period Unassigned)",WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 44675 30753,http://canmore.org.uk/site/337226,58.19141335,6.346169698
337227,NB43SW 341,"Holm, Lewis","Archaeological Feature (Period Unassigned), Cultivation Remains (Period Unassigned)",WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 44438 30837,http://canmore.org.uk/site/337227,58.19202839,6.350281104
337228,NB43SW 342,"Stoneyfield, Holm, Lewis","Findspot, Lithic Implement(S)",WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 44255 31155,http://canmore.org.uk/site/337228,58.19477021,6.353733661
334407,NB53NW 6,Shulishader,Cairn (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 53435 36319,http://canmore.org.uk/site/334407,58.24625271,6.203484338
334408,NB53NW 7,Shulishader,Cultivation Remains (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 53968 36470,http://canmore.org.uk/site/334408,58.24790341,6.194589383
334409,NB53NW 8,Shulishader,Stone Row (Neol/bronze Age),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 54000 36432,http://canmore.org.uk/site/334409,58.24758091,6.194005452
334410,NB53NW 9,Flesherin,Craft (Modern),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 54826 36932,http://canmore.org.uk/site/334410,58.2525204,6.180500157
